league,season,game,minute,player,team,xG,PSxG,outcome,distance,body_part,notes,SCA 1,SCA 1,SCA 2,SCA 2 
ESP-La Liga,2425,2024-10-27 Real Sociedad-Osasuna,50,Luka Sučić,Real Sociedad,0.07,0.32,Saved,17,Left Foot,,Martín Zubimendi,Pass (Live),Luka Sučić,Pass (Live)
ESP-La Liga,2425,2024-10-27 Real Sociedad-Osasuna,51,Ander Barrenetxea,Real Sociedad,0.13,0.11,Saved,5,Head,,Sergio Gómez,Pass (Live),Martín Zubimendi,Pass (Live)
ESP-La Liga,2425,2024-10-27 Real Sociedad-Osasuna,58,Takefusa Kubo,Real Sociedad,0.03,0.06,Saved,18,Left Foot,,Brais Méndez,Pass (Dead),Brais Méndez,Fouled
ESP-La Liga,2425,2024-10-27 Real Sociedad-Osasuna,61,Brais Méndez,Real Sociedad,0.04,0.1,Saved,17,Left Foot,,Takefusa Kubo,Pass (Live),Luka Sučić,Pass (Live)
ESP-La Liga,2425,2024-10-27 Real Sociedad-Osasuna,62,Ander Barrenetxea,Real Sociedad,0.16,0.0,Off Target,14,Left Foot,,Brais Méndez,Pass (Live),Jon Aramburu,Pass (Live)
ESP-La Liga,2425,2024-10-27 Real Sociedad-Osasuna,64,Luka Sučić,Real Sociedad,0.02,0.01,Saved,30,Left Foot,,Brais Méndez,Pass (Live),Takefusa Kubo,Pass (Live)
ESP-La Liga,2425,2024-10-27 Real Sociedad-Osasuna,65,Ante Budimir,Osasuna,0.34,0.0,Off Target,10,Left Foot,,Aimar Oroz,Pass (Live),,
ESP-La Liga,2425,2024-10-27 Real Sociedad-Osasuna,70,Juan Cruz Armada,Osasuna,0.02,0.0,Off Target,21,Left Foot,Volley,Aimar Oroz,Fouled,Pablo Ibáñez,Pass (Live)
ESP-La Liga,2425,2024-10-27 Real Sociedad-Osasuna,74,Aimar Oroz,Osasuna,0.03,0.0,Off Target,29,Right Foot,Free kick,Aimar Oroz,Fouled,,
ESP-La Liga,2425,2024-10-27 Real Sociedad-Osasuna,77,Brais Méndez,Real Sociedad,0.05,0.0,Off Target,27,Left Foot,Free kick,Takefusa Kubo,Fouled,Brais Méndez,Pass (Live)
ESP-La Liga,2425,2024-10-27 Real Sociedad-Osasuna,79,Takefusa Kubo,Real Sociedad,0.02,0.0,Off Target,22,Left Foot,Volley,Beñat Turrientes,Pass (Live),Sergio Gómez,Pass (Live)
ESP-La Liga,2425,2024-10-27 Real Sociedad-Osasuna,80,Bryan Zaragoza,Osasuna,0.07,0.08,Saved,15,Right Foot,,,,,
ESP-La Liga,2425,2024-10-27 Real Sociedad-Osasuna,82,Pablo Ibáñez,Osasuna,0.07,0.0,Blocked,23,Right Foot,,Bryan Zaragoza,Pass (Live),Ante Budimir,Pass (Live)
ESP-La Liga,2425,2024-10-27 Real Sociedad-Osasuna,82,Ante Budimir,Osasuna,0.07,0.0,Off Target,16,Left Foot,,Pablo Ibáñez,Shot,,
ESP-La Liga,2425,2024-10-27 Real Sociedad-Osasuna,90+3,Brais Méndez,Real Sociedad,0.01,0.0,Off Target,36,Left Foot,,Takefusa Kubo,Pass (Live),,
ESP-La Liga,2425,2024-10-27 Real Sociedad-Osasuna,90+5,Sheraldo Becker,Real Sociedad,0.01,0.0,Blocked,32,Right Foot,Volley,Takefusa Kubo,Fouled,Álvaro Odriozola,Pass (Live)
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,2,Vedat Muriqi,Mallorca,0.32,0.28,Saved,13,Left Foot,,Pablo Maffeo,Pass (Live),Vedat Muriqi,Pass (Live)
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,2,Sergi Darder,Mallorca,0.2,0.0,Blocked,11,Right Foot,,Vedat Muriqi,Shot,,
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,16,Nico Williams,Athletic Club,0.03,0.0,Blocked,18,Right Foot,Deflected,Nico Williams,Take-On,Gorka Guruzeta,Pass (Live)
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,36,Vedat Muriqi,Mallorca,0.06,0.0,Off Target,15,Left Foot,Volley,Antonio Raillo,Pass (Live),Sergi Darder,Pass (Dead)
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,40,Iñaki Williams,Athletic Club,0.01,0.0,Off Target,31,Right Foot,Volley,Oihan Sancet,Pass (Live),Andoni Gorosabel,Pass (Live)
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,45+3,Aitor Paredes,Athletic Club,0.07,0.0,Off Target,6,Head,,Iñigo Ruiz de Galarreta,Pass (Live),Nico Williams,Pass (Live)
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,45+5,Oihan Sancet,Athletic Club,0.03,0.0,Blocked,25,Right Foot,Volley,,,,
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,45+6,Oihan Sancet,Athletic Club,0.02,0.0,Off Target,28,Right Foot,,Nico Williams,Pass (Live),Nico Williams,Take-On
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,48,Oihan Sancet,Athletic Club,0.03,0.0,Off Target,20,Left Foot,,Nico Williams,Pass (Live),Iñigo Ruiz de Galarreta,Pass (Live)
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,51,Daniel Vivian,Athletic Club,0.02,0.0,Off Target,13,Head,,Nico Williams,Pass (Dead),Andoni Gorosabel,Pass (Live)
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,53,Gorka Guruzeta,Athletic Club,0.05,0.0,Off Target,10,Head,,Yuri Berchiche,Pass (Live),Nico Williams,Pass (Live)
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,59,Álvaro djaló,Athletic Club,0.02,0.0,Blocked,15,Right Foot,,Iñigo Ruiz de Galarreta,Pass (Live),,
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,61,Álvaro djaló,Athletic Club,0.03,0.0,Blocked,22,Right Foot,,Yuri Berchiche,Pass (Live),Mikel Jauregizar,Pass (Live)
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,66,Álex Berenguer,Athletic Club,0.07,0.0,Off Target,12,Head,,Daniel Vivian,Pass (Live),Yuri Berchiche,Pass (Live)
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,72,Iñaki Williams,Athletic Club,0.03,0.0,Off Target,17,Left Foot,,Mikel Jauregizar,Pass (Live),Daniel Vivian,Pass (Live)
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,74,Antonio Raillo,Mallorca,0.02,0.0,Off Target,15,Other,,Dani Rodríguez,Pass (Dead),,
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,82,Nico Williams,Athletic Club,0.03,0.0,Woodwork,19,Right Foot,,Iñaki Williams,Pass (Live),Mikel Jauregizar,Pass (Live)
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,82,Álex Berenguer,Athletic Club,0.01,0.0,Off Target,15,Right Foot,Volley,Nico Williams,Shot,,
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,89,Daniel Vivian,Athletic Club,0.02,0.0,Blocked,32,Right Foot,,Iñaki Williams,Pass (Live),Yeray Álvarez,Pass (Live)
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,90,Yeray Álvarez,Athletic Club,0.02,0.07,Saved,13,Head,,Nico Williams,Pass (Live),Nico Williams,Pass (Live)
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,90+2,Álvaro djaló,Athletic Club,0.02,0.0,Blocked,18,Right Foot,,Daniel Vivian,Pass (Live),Yeray Álvarez,Pass (Live)
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,90+3,Yuri Berchiche,Athletic Club,0.03,0.0,Blocked,26,Left Foot,,Ander Herrera,Pass (Live),Nico Williams,Pass (Live)
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,90+4,Yuri Berchiche,Athletic Club,0.02,0.0,Blocked,23,Left Foot,Volley,Álex Berenguer,Pass (Dead),Álex Berenguer,Pass (Live)
ESP-La Liga,2425,2024-10-28 Mallorca-Athletic Club,90+4,Ander Herrera,Athletic Club,0.03,0.0,Off Target,25,Left Foot,,Mikel Jauregizar,Pass (Live),Yuri Berchiche,Shot
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,4,Pica,Alavés,0.07,0.0,Off Target,9,Head,,Carlos Vicente,Pass (Dead),Jon Guridi,Pass (Dead)
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,6,Antonio Blanco,Alavés,0.02,0.0,Blocked,30,Right Foot,,Carlos Benavídez,Pass (Live),Carlos Benavídez,Take-On
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,14,Manu Sánchez,Alavés,0.12,0.0,Blocked,15,Left Foot,,Abde Rebbach,Pass (Live),Jon Guridi,Pass (Live)
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,14,Jon Guridi,Alavés,0.07,0.0,Blocked,15,Left Foot,,Manu Sánchez,Shot,,
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,16,Omar Mascarell,Mallorca,0.02,0.0,Blocked,32,Right Foot,,Manu Morlanes,Pass (Live),Toni Lato,Pass (Live)
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,24,Manu Morlanes,Mallorca,0.04,0.0,Blocked,22,Right Foot,,Dani Rodríguez,Pass (Live),Manu Morlanes,Pass (Live)
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,24,Chiquinho,Mallorca,0.14,0.19,Saved,12,Right Foot,,Chiquinho,Take-On,Manu Morlanes,Shot
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,40,Abde Rebbach,Alavés,0.01,0.0,Off Target,30,Right Foot,Volley,Antonio Blanco,Pass (Live),Carlos Vicente,Pass (Dead)
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,40,Nahuel Tenaglia,Alavés,0.02,0.0,Off Target,16,Right Foot,Volley,Abde Rebbach,Shot,,
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,47,Abde Rebbach,Alavés,0.01,0.0,Blocked,21,Right Foot,,Carlos Vicente,Pass (Dead),,
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,50,Nahuel Tenaglia,Alavés,0.02,0.0,Off Target,17,Right Foot,Volley,Abde Rebbach,Pass (Live),Kiké,Pass (Live)
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,56,Cyle Larin,Mallorca,0.14,0.0,Off Target,9,Head,,Dani Rodríguez,Pass (Dead),Omar Mascarell,Fouled
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,59,Abde Rebbach,Alavés,0.02,0.0,Blocked,22,Right Foot,,Jon Guridi,Pass (Live),Antonio Blanco,Pass (Live)
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,60,Abdel Abqar,Alavés,0.07,0.42,Saved,5,Head,,Carlos Vicente,Pass (Dead),Abde Rebbach,Shot
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,60,Nahuel Tenaglia,Alavés,0.06,0.0,Blocked,14,Left Foot,Volley,Carlos Vicente,Pass (Dead),Abdel Abqar,Shot
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,76,Jon Guridi,Alavés,0.25,0.38,Goal,3,Right Foot,,Ander Guevara,Pass (Live),,
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,78,Dani Rodríguez,Mallorca,0.05,0.11,Saved,22,Left Foot,Volley,Vedat Muriqi,Pass (Live),Manu Morlanes,Pass (Live)
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,81,Vedat Muriqi,Mallorca,0.1,0.0,Off Target,9,Head,,Manu Morlanes,Pass (Live),Daniel Luna,Pass (Live)
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,90+2,Copete,Mallorca,0.03,0.0,Off Target,12,Head,,Pablo Maffeo,Pass (Dead),,
ESP-La Liga,2425,2024-11-01 Alavés-Mallorca,90+3,Carlos Martín,Alavés,0.4,0.39,Saved,14,Right Foot,,Stoichkov,Pass (Live),,
ESP-La Liga,2425,2024-11-02 Girona-Leganés,16,Bojan Miovski,Girona,0.02,0.0,Off Target,17,Head,,Miguel Gutiérrez,Pass (Live),Donny van de Beek,Pass (Live)
ESP-La Liga,2425,2024-11-02 Girona-Leganés,18,Arnau Martinez,Girona,0.12,0.0,Off Target,22,Left Foot,,Arnau Martinez,Take-On,Miguel Gutiérrez,Pass (Live)
ESP-La Liga,2425,2024-11-02 Girona-Leganés,20,Seydouba Cissé,Leganés,0.05,0.0,Off Target,30,Right Foot,,,,,
ESP-La Liga,2425,2024-11-02 Girona-Leganés,21,Donny van de Beek,Girona,0.04,0.0,Blocked,21,Right Foot,,Yangel Herrera,Pass (Live),Miguel Gutiérrez,Pass (Live)
ESP-La Liga,2425,2024-11-02 Girona-Leganés,21,Bojan Miovski,Girona,0.12,0.0,Blocked,9,Head,,Bryan Gil,Pass (Live),Arnau Martinez,Pass (Live)
ESP-La Liga,2425,2024-11-02 Girona-Leganés,21,Miguel Gutiérrez,Girona,0.04,0.05,Goal,13,Left Foot,Volley,Bojan Miovski,Shot,,
ESP-La Liga,2425,2024-11-02 Girona-Leganés,25,Renato Tapia,Leganés,0.09,0.81,Goal,21,Right Foot,,Darko Brašanac,Pass (Live),Adrià Altimira,Pass (Live)
ESP-La Liga,2425,2024-11-02 Girona-Leganés,27,Juan Cruz,Leganés,0.06,0.0,Off Target,14,Left Foot,,Miguel,Pass (Live),Miguel,Take-On
ESP-La Liga,2425,2024-11-02 Girona-Leganés,30,Juan Cruz,Leganés,0.02,0.23,Saved,24,Left Foot,Volley,,,,
ESP-La Liga,2425,2024-11-02 Girona-Leganés,30,Silvi Clúa,Girona,0.02,0.0,Blocked,34,Left Foot,,,,,
ESP-La Liga,2425,2024-11-02 Girona-Leganés,31,Arnau Martinez,Girona,0.04,0.27,Goal,15,Head,,Miguel Gutiérrez,Pass (Live),,
ESP-La Liga,2425,2024-11-02 Girona-Leganés,34,Yangel Herrera,Girona,0.5,0.36,Saved,10,Left Foot,,Arnau Martinez,Pass (Live),Miguel Gutiérrez,Pass (Live)
ESP-La Liga,2425,2024-11-02 Girona-Leganés,38,Yangel Herrera,Girona,0.03,0.0,Off Target,26,Right Foot,,Arnau Martinez,Pass (Live),David López,Pass (Live)
ESP-La Liga,2425,2024-11-02 Girona-Leganés,41,Juan Cruz,Leganés,0.05,0.26,Goal,21,Left Foot,,Darko Brašanac,Pass (Live),,
ESP-La Liga,2425,2024-11-02 Girona-Leganés,44,Daley Blind,Girona,0.05,0.0,Blocked,19,Right Foot,,Daley Blind,Pass (Live),Donny van de Beek,Pass (Live)
ESP-La Liga,2425,2024-11-02 Girona-Leganés,45+3,Bryan Gil,Girona,0.02,0.0,Blocked,26,Left Foot,,Bryan Gil,Take-On,,
ESP-La Liga,2425,2024-11-02 Girona-Leganés,62,Cristhian Stuani (pen),Girona,0.79,0.77,Goal,13,Right Foot,,Bojan Miovski,Fouled,Daley Blind,Pass (Live)
ESP-La Liga,2425,2024-11-02 Girona-Leganés,78,Munir El Haddadi,Leganés,0.03,0.44,Goal,27,Left Foot,,Óscar Rodríguez Arnaiz,Pass (Live),Sergi,Pass (Live)
ESP-La Liga,2425,2024-11-02 Girona-Leganés,80,Renato Tapia,Leganés,0.07,0.07,Saved,27,Right Foot,,Valentin Rosier,Pass (Dead),,
ESP-La Liga,2425,2024-11-02 Girona-Leganés,81,Miguel Gutiérrez,Girona,0.02,0.17,Saved,24,Left Foot,Deflected,Yangel Herrera,Pass (Live),Arnau Martinez,Pass (Live)
ESP-La Liga,2425,2024-11-02 Girona-Leganés,90+2,Cristhian Stuani,Girona,0.13,0.28,Saved,19,Right Foot,,Arnau Martinez,Pass (Live),Arnau Martinez,Tackle
ESP-La Liga,2425,2024-11-02 Girona-Leganés,90+4,Miguel,Leganés,0.05,0.0,Blocked,18,Right Foot,,Óscar Rodríguez Arnaiz,Pass (Live),Munir El Haddadi,Pass (Live)
ESP-La Liga,2425,2024-11-02 Girona-Leganés,90+7,Yangel Herrera,Girona,0.03,0.0,Off Target,74,Right Foot,,Juanpe,Pass (Live),,
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,6,Enzo Boyomo,Osasuna,0.09,0.0,Off Target,12,Right Foot,,Catena,Pass (Live),Jon Moncayola,Pass (Live)
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,10,Bryan Zaragoza,Osasuna,0.02,0.0,Blocked,15,Right Foot,Volley,Jon Moncayola,Pass (Live),Jesús Areso,Pass (Live)
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,13,Ante Budimir,Osasuna,0.15,0.0,Blocked,12,Right Foot,,Aimar Oroz,Pass (Live),Rubén Peña,Pass (Live)
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,13,Bryan Zaragoza,Osasuna,0.2,0.16,Saved,9,Right Foot,,Aimar Oroz,Pass (Live),Ante Budimir,Shot
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,19,Ante Budimir (pen),Osasuna,0.79,0.79,Goal,13,Left Foot,,Ante Budimir,Fouled,Bryan Zaragoza,Shot
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,22,Selim Amallah,Valladolid,0.07,0.45,Saved,25,Right Foot,,Anuar,Pass (Live),Luis Pérez,Pass (Live)
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,28,Juan Cruz Armada,Osasuna,0.06,0.0,Off Target,5,Head,,Jon Moncayola,Pass (Dead),Aimar Oroz,Pass (Live)
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,29,Ante Budimir,Osasuna,0.07,0.0,Blocked,17,Left Foot,,Jon Moncayola,Pass (Live),,
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,33,Rubén Peña,Osasuna,0.1,0.0,Off Target,9,Head,,Jon Moncayola,Pass (Live),Bryan Zaragoza,Pass (Live)
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,34,Aimar Oroz,Osasuna,0.06,0.0,Off Target,17,Right Foot,,Bryan Zaragoza,Pass (Live),Aimar Oroz,Pass (Live)
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,45,Aimar Oroz,Osasuna,0.04,0.0,Blocked,17,Right Foot,,Aimar Oroz,Take-On,Bryan Zaragoza,Pass (Live)
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,45+4,Ante Budimir,Osasuna,0.02,0.0,Off Target,9,Left Foot,Volley,Rubén Peña,Pass (Live),Sergio Herrera,Pass (Live)
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,47,Rubén Peña,Osasuna,0.06,0.17,Saved,17,Left Foot,Deflected,Bryan Zaragoza,Pass (Live),Ante Budimir,Pass (Live)
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,54,Selim Amallah,Valladolid,0.04,0.0,Off Target,31,Right Foot,Free kick,Mario Martín,Fouled,Raúl Moro,Take-On
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,55,Ante Budimir,Osasuna,0.12,0.0,Woodwork,9,Left Foot,,Bryan Zaragoza,Pass (Live),Aimar Oroz,Pass (Live)
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,56,Catena,Osasuna,0.08,0.0,Off Target,9,Head,,Jon Moncayola,Pass (Dead),,
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,58,Bryan Zaragoza,Osasuna,0.03,0.0,Off Target,19,Right Foot,,Lucas Torró,Pass (Live),Ante Budimir,Pass (Live)
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,61,Jon Moncayola,Osasuna,0.23,0.05,Saved,15,Left Foot,,Ante Budimir,Pass (Live),Jon Moncayola,Pass (Live)
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,66,Iván Sánchez,Valladolid,0.02,0.0,Blocked,26,Left Foot,,,,,
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,67,Kike Pérez,Valladolid,0.02,0.15,Saved,26,Right Foot,,Raúl Moro,Pass (Live),Víctor Meseguer,Pass (Live)
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,68,Ante Budimir,Osasuna,0.23,0.0,Off Target,7,Right Foot,,Bryan Zaragoza,Pass (Live),,
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,69,Moi Gómez,Osasuna,0.02,0.0,Blocked,19,Left Foot,Volley,Catena,Pass (Live),Jon Moncayola,Pass (Dead)
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,70,Ante Budimir,Osasuna,0.06,0.0,Off Target,11,Head,,Bryan Zaragoza,Pass (Live),Aimar Oroz,Pass (Live)
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,81,Ante Budimir,Osasuna,0.06,0.0,Off Target,10,Head,,Jon Moncayola,Pass (Dead),Moi Gómez,Pass (Live)
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,87,Kike Pérez,Valladolid,0.02,0.0,Blocked,24,Left Foot,,Mamadou Sylla,Pass (Live),Marcos André,Pass (Live)
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,90+1,Kike Pérez,Valladolid,0.06,0.0,Blocked,15,Left Foot,,Iván Sánchez,Pass (Live),Luis Pérez,Pass (Live)
ESP-La Liga,2425,2024-11-02 Osasuna-Valladolid,90+4,Javi Sánchez,Valladolid,0.01,0.01,Saved,20,Head,,Kike Pérez,Pass (Dead),,Fouled
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,11,Oihan Sancet,Athletic Club,0.62,0.0,Woodwork,6,Right Foot,,Iñaki Williams,Pass (Live),Oihan Sancet,Pass (Live)
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,14,Oihan Sancet,Athletic Club,0.42,0.0,Off Target,2,Right Foot,,Iñaki Williams,Pass (Live),Iñigo Ruiz de Galarreta,Pass (Live)
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,17,Iñaki Williams,Athletic Club,0.03,0.0,Woodwork,26,Right Foot,,Óscar de Marcos,Pass (Dead),Aitor Paredes,Pass (Live)
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,19,Ezequiel Ávila,Betis,0.02,0.0,Blocked,31,Right Foot,,Ezequiel Ávila,Pass (Live),Pablo Fornals,Pass (Live)
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,20,Iñaki Williams,Athletic Club,0.43,0.31,Saved,5,Right Foot,,Álvaro djaló,Pass (Live),Oihan Sancet,Pass (Live)
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,37,Iñaki Williams,Athletic Club,0.03,0.0,Blocked,25,Left Foot,,Álvaro djaló,Pass (Live),Yuri Berchiche,Tackle
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,39,Nico Williams,Athletic Club,0.04,0.0,Blocked,11,Left Foot,,Nico Williams,Tackle,,
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,40,Aitor Paredes,Athletic Club,0.17,0.0,Woodwork,5,Head,,Nico Williams,Pass (Dead),Nico Williams,Shot
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,46,Iñaki Williams,Athletic Club,0.0,0.0,Off Target,28,Right Foot,Volley,Oihan Sancet,Pass (Live),Daniel Vivian,Pass (Live)
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,47,Pablo Fornals,Betis,0.01,0.0,Off Target,34,Right Foot,Volley,,,,
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,52,Pablo Fornals,Betis,0.11,0.43,Goal,17,Right Foot,,Assane Diao,Pass (Live),Youssouf Sabaly,Pass (Live)
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,55,Abde Ezzalzouli,Betis,0.03,0.01,Saved,28,Right Foot,Free kick,Abde Ezzalzouli,Fouled,Romain Perraud,Pass (Live)
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,62,Oihan Sancet,Athletic Club,0.49,0.0,Off Target,10,Right Foot,,Iñaki Williams,Pass (Live),Oihan Sancet,Pass (Live)
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,64,Daniel Vivian,Athletic Club,0.06,0.08,Saved,15,Right Foot,,Iñigo Ruiz de Galarreta,Pass (Live),Nico Williams,Pass (Live)
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,64,Assane Diao,Betis,0.11,0.0,Blocked,16,Right Foot,,Pablo Fornals,Pass (Live),Vitor Roque,Pass (Live)
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,64,Iker Losada,Betis,0.24,0.64,Saved,12,Right Foot,,Assane Diao,Shot,,
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,66,Beñat Prados,Athletic Club,0.13,0.62,Saved,12,Right Foot,Volley,Iñigo Ruiz de Galarreta,Pass (Live),Yuri Berchiche,Pass (Live)
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,68,Álex Berenguer,Athletic Club,0.39,0.86,Goal,9,Head,,Óscar de Marcos,Pass (Live),Iñaki Williams,Pass (Live)
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,71,Iñaki Williams,Athletic Club,0.08,0.11,Saved,10,Right Foot,,Álex Berenguer,Pass (Live),Iñaki Williams,Pass (Live)
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,76,Ander Herrera,Athletic Club,0.25,0.11,Saved,11,Left Foot,,Nico Williams,Pass (Live),Javi Martón,Pass (Live)
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,76,Ander Herrera,Athletic Club,0.71,0.38,Saved,4,Right Foot,,Ander Herrera,Shot,,
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,83,Andoni Gorosabel,Athletic Club,0.32,0.91,Saved,16,Right Foot,,Iñaki Williams,Pass (Live),Iñaki Williams,Take-On
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,83,Cédric Bakambu,Betis,0.39,0.38,Saved,5,Right Foot,Volley,,,,
ESP-La Liga,2425,2024-11-03 Athletic Club-Betis,90,Andoni Gorosabel,Athletic Club,0.01,0.0,Off Target,28,Right Foot,Volley,Iñaki Williams,Pass (Live),Daniel Vivian,Pass (Live)
ESP-La Liga,2425,2024-11-03 Atlético Madrid-Las Palmas,8,Pablo Barrios,Atlético Madrid,0.1,0.23,Saved,18,Left Foot,,Julián Álvarez,Pass (Live),Antoine Griezmann,Pass (Live)
ESP-La Liga,2425,2024-11-03 Atlético Madrid-Las Palmas,21,Fábio Silva,Las Palmas,0.04,0.18,Saved,17,Right Foot,,Sandro Ramírez,Pass (Live),Fábio Silva,Pass (Live)
ESP-La Liga,2425,2024-11-03 Atlético Madrid-Las Palmas,32,Pablo Barrios,Atlético Madrid,0.06,0.0,Off Target,17,Left Foot,,Koke,Pass (Live),,
ESP-La Liga,2425,2024-11-03 Atlético Madrid-Las Palmas,34,Antoine Griezmann,Atlético Madrid,0.02,0.0,Blocked,16,Left Foot,Volley,Samuel Lino,Pass (Live),Javi Galán,Pass (Live)
ESP-La Liga,2425,2024-11-03 Atlético Madrid-Las Palmas,35,Julián Álvarez,Atlético Madrid,0.12,0.0,Off Target,12,Left Foot,,Giuliano Simeone,Pass (Live),Javi Galán,Pass (Live)
ESP-La Liga,2425,2024-11-03 Atlético Madrid-Las Palmas,37,Giuliano Simeone,Atlético Madrid,0.24,0.7,Goal,9,Right Foot,,Nahuel Molina,Pass (Live),Koke,Pass (Live)
ESP-La Liga,2425,2024-11-03 Atlético Madrid-Las Palmas,43,Samuel Lino,Atlético Madrid,0.03,0.0,Blocked,19,Right Foot,,,,,
ESP-La Liga,2425,2024-11-03 Atlético Madrid-Las Palmas,44,Pablo Barrios,Atlético Madrid,0.02,0.0,Off Target,21,Right Foot,Volley,Samuel Lino,Shot,,
